id,country,state,neighbourhood_cleansed,property_type,square_meters,price,room_type,bathrooms,bedrooms,beds
9562992,Australia,NSW,LISMORE CITY COUNCIL,House,53.00,$870.00 ,Entire home/apt,1,3,3
11153448,Australia,New South Wales,LISMORE CITY COUNCIL,House,36.00,"$2,210.00 ",Entire home/apt,2.5,3,3
30676551,Australia,NSW,LISMORE CITY COUNCIL,House,70.00,$499.00 ,Entire home/apt,1,3,3
31966139,Australia,NSW,LISMORE CITY COUNCIL,House,69.00,$57.00 ,Private room,1.5,1,1
1755939,Australia,NSW,LISMORE CITY COUNCIL,House,28.00,$99.00 ,Entire home/apt,1,2,2
28151076,Australia,NSW,LISMORE CITY COUNCIL,Guesthouse,68.00,$151.00 ,Entire home/apt,1,1,2
16102890,Australia,NSW,LISMORE CITY COUNCIL,Guest suite,62.00,$99.00 ,Entire home/apt,1,1,1
17406544,Australia,NSW,LISMORE CITY COUNCIL,House,56.00,$89.00 ,Private room,1.5,1,1
2217751,Australia,NSW,LISMORE CITY COUNCIL,Apartment,56.00,$448.00 ,Entire home/apt,1,1,1
11030049,Australia,NSW,LISMORE CITY COUNCIL,House,46.00,"$2,295.00 ",Entire home/apt,1.5,2,3
19162289,Australia,NSW,LISMORE CITY COUNCIL,Nature lodge,69.00,$221.00 ,Private room,1,1,2
12252417,Australia,NSW,LISMORE CITY COUNCIL,Apartment,68.00,$62.00 ,Entire home/apt,1,1,1
1738314,Australia,NSW,LISMORE CITY COUNCIL,House,5.00,$160.00 ,Entire home/apt,1,3,3
17721695,Australia,NSW,LISMORE CITY COUNCIL,House,42.00,$563.00 ,Private room,1,1,1
16018489,Australia,NSW,LISMORE CITY COUNCIL,House,67.00,$160.00 ,Entire home/apt,1,2,2
15212325,Australia,NSW,LISMORE CITY COUNCIL,Loft,42.00,$136.00 ,Entire home/apt,1,0,3
33153361,Australia,NSW,LISMORE CITY COUNCIL,Guest suite,48.00,$131.00 ,Entire home/apt,1,1,2
24637237,Australia,NSW,LISMORE CITY COUNCIL,Nature lodge,58.00,$89.00 ,Private room,1,1,2
10257291,Australia,NSW,LISMORE CITY COUNCIL,House,57.00,$320.00 ,Private room,1,1,1
31243463,Australia,NSW,LISMORE CITY COUNCIL,House,46.00,$40.00 ,Private room,1,2,2
1748079,Australia,NSW,LISMORE CITY COUNCIL,House,60.00,$150.00 ,Entire home/apt,1,3,3
12494379,Australia,NSW,LISMORE CITY COUNCIL,Guest suite,64.00,"$5,109.00 ",Private room,1,1,2
17798083,Australia,NSW,LISMORE CITY COUNCIL,Guesthouse,27.00,$125.00 ,Entire home/apt,1,2,4
2016498,Australia,NSW,LISMORE CITY COUNCIL,Guesthouse,52.00,$99.00 ,Entire home/apt,1,1,1
1755835,Australia,NSW,LISMORE CITY COUNCIL,House,0.00,$160.00 ,Entire home/apt,3,3,3
19753060,Australia,NSW,LISMORE CITY COUNCIL,House,7.00,$155.00 ,Entire home/apt,2,4,5
11125091,Australia,NSW,LISMORE CITY COUNCIL,House,4.00,$599.00 ,Entire home/apt,2.5,3,3
30796144,Australia,NSW,LISMORE CITY COUNCIL,House,7.00,$95.00 ,Private room,1,1,1
34098039,Australia,NSW,LISMORE CITY COUNCIL,Guesthouse,32.00,$143.00 ,Entire home/apt,1,2,2
16546095,Australia,NSW,LISMORE CITY COUNCIL,Apartment,4.00,$72.00 ,Entire home/apt,1,1,1
7664622,Australia,NSW,LISMORE CITY COUNCIL,House,7.00,$111.00 ,Entire home/apt,1,1,1
26899456,Australia,NSW,LISMORE CITY COUNCIL,Guesthouse,61.00,$151.00 ,Entire home/apt,1,1,0
17741624,Australia,NSW,LISMORE CITY COUNCIL,Apartment,43.00,$125.00 ,Entire home/apt,1,2,2
15437004,Australia,NSW,LISMORE CITY COUNCIL,House,43.00,$55.00 ,Private room,1,1,1
9777929,Australia,NSW,LISMORE CITY COUNCIL,House,54.00,$79.00 ,Private room,1.5,1,1
9698757,Australia,NSW,LISMORE CITY COUNCIL,House,61.00,$392.00 ,Entire home/apt,1,3,6
32673357,Australia,NSW,LISMORE CITY COUNCIL,House,56.00,$55.00 ,Private room,1,1,1
22362503,Australia,NSW,LISMORE CITY COUNCIL,House,13.00,$43.00 ,Private room,1,1,1
32294455,Australia,NSW,LISMORE CITY COUNCIL,House,28.00,$55.00 ,Private room,1.5,1,1
23771923,Australia,NSW,LISMORE CITY COUNCIL,House,2.00,$460.00 ,Private room,1,3,1
26502633,Australia,NSW,LISMORE CITY COUNCIL,Guest suite,19.00,$590.00 ,Entire home/apt,1.5,1,1
4114678,Australia,NSW,LISMORE CITY COUNCIL,House,59.00,$255.00 ,Entire home/apt,1,3,5
4008198,Australia,New South Wales,LISMORE CITY COUNCIL,House,65.00,$140.00 ,Entire home/apt,3,3,3
23292973,Australia,NSW,LISMORE CITY COUNCIL,Guesthouse,47.00,$255.00 ,Entire home/apt,1,1,1
33119849,Australia,NSW,LISMORE CITY COUNCIL,Guesthouse,35.00,$99.00 ,Entire home/apt,1,0,1
30856589,Australia,NSW,LISMORE CITY COUNCIL,House,74.00,"$7,190.00 ",Entire home/apt,4.5,4,4
16947740,Australia,NSW,LISMORE CITY COUNCIL,Guest suite,13.00,$100.00 ,Entire home/apt,1,1,2
1747983,Australia,NSW,LISMORE CITY COUNCIL,House,29.00,$99.00 ,Entire home/apt,2,5,6
31129487,Australia,NSW,LISMORE CITY COUNCIL,House,30.00,$160.00 ,Entire home/apt,1,1,2
23299708,Australia,NSW,LISMORE CITY COUNCIL,House,66.00,$890.00 ,Entire home/apt,1,3,3
33300820,Australia,NSW,LISMORE CITY COUNCIL,House,31.00,$48.00 ,Private room,1,2,2
1756059,Australia,NSW,LISMORE CITY COUNCIL,House,40.00,$99.00 ,Entire home/apt,2,4,6
30894614,Australia,NSW,LISMORE CITY COUNCIL,House,26.00,$157.00 ,Entire home/apt,1,2,4
4219719,Australia,NSW,LISMORE CITY COUNCIL,House,17.00,$165.00 ,Private room,1,1,1
22656348,Australia,NSW,LISMORE CITY COUNCIL,House,8.00,$479.00 ,Entire home/apt,2,3,3
28084951,Australia,NSW,LISMORE CITY COUNCIL,House,7.00,"$1,300.00 ",Entire home/apt,2,3,4
25521408,Australia,NSW,LISMORE CITY COUNCIL,House,10.00,$200.00 ,Entire home/apt,2,4,3
29521793,Australia,NSW,LISMORE CITY COUNCIL,Guesthouse,10.00,$471.00 ,Entire home/apt,1,1,1
23240106,Australia,NSW,LISMORE CITY COUNCIL,House,19.00,$65.00 ,Entire home/apt,1,2,2
5397089,Australia,,LISMORE CITY COUNCIL,House,72.00,$225.00 ,Entire home/apt,1,2,3
32295068,Australia,NSW,LISMORE CITY COUNCIL,House,65.00,$242.00 ,Entire home/apt,2,4,4
11870778,Australia,NSW,LISMORE CITY COUNCIL,House,34.00,$65.00 ,Private room,1,1,2
17125219,Australia,NSW,LISMORE CITY COUNCIL,House,60.00,$67.00 ,Private room,1,1,1
14673143,Australia,NSW,LISMORE CITY COUNCIL,Guesthouse,30.00,$274.00 ,Private room,1,1,2
2897884,Australia,NSW,LISMORE CITY COUNCIL,Guest suite,65.00,$339.00 ,Entire home/apt,1,1,2
1752393,Australia,NSW,LISMORE CITY COUNCIL,House,56.00,$99.00 ,Entire home/apt,2,4,4
30483984,Australia,NSW,LISMORE CITY COUNCIL,Guesthouse,3.00,$271.00 ,Entire home/apt,1,1,3
32790700,Australia,NSW,LISMORE CITY COUNCIL,House,5.00,$206.00 ,Entire home/apt,2,2,2
33095401,Australia,NSW,LISMORE CITY COUNCIL,Apartment,21.00,$40.00 ,Entire home/apt,1,1,2
11050556,Australia,NSW,LISMORE CITY COUNCIL,House,26.00,$30.00 ,Private room,1,1,1
18810604,Australia,NSW,RICHMOND VALLEY COUNCIL,Guesthouse,23.00,$121.00 ,Entire home/apt,1,1,1
31194911,Australia,NSW,RICHMOND VALLEY COUNCIL,Apartment,68.00,$210.00 ,Entire home/apt,1,2,3
31522106,Australia,NSW,RICHMOND VALLEY COUNCIL,House,21.00,$85.00 ,Private room,1.5,1,1
25813213,Australia,NSW,RICHMOND VALLEY COUNCIL,Apartment,4.00,$92.00 ,Entire home/apt,1,2,4
28349503,Australia,NSW,RICHMOND VALLEY COUNCIL,Guest suite,24.00,$85.00 ,Entire home/apt,1,0,2
28314833,Australia,NSW,RICHMOND VALLEY COUNCIL,House,57.00,$414.00 ,Entire home/apt,1,2,2
29613334,Australia,NSW,RICHMOND VALLEY COUNCIL,Guest suite,63.00,$119.00 ,Entire home/apt,1,0,1
32701395,Australia,NSW,RICHMOND VALLEY COUNCIL,Guest suite,60.00,$129.00 ,Entire home/apt,1,0,2
22672403,Australia,NSW,RICHMOND VALLEY COUNCIL,House,68.00,$150.00 ,Entire home/apt,1.5,4,4
25782108,Australia,NSW,RICHMOND VALLEY COUNCIL,House,47.00,$159.00 ,Entire home/apt,1,4,6
16279324,Australia,NSW,RICHMOND VALLEY COUNCIL,Guesthouse,33.00,$87.00 ,Entire home/apt,1,1,2
32385561,Australia,NSW,RICHMOND VALLEY COUNCIL,Guest suite,23.00,$180.00 ,Entire home/apt,1,0,1
10155693,Australia,NSW,RICHMOND VALLEY COUNCIL,Apartment,15.00,$386.00 ,Entire home/apt,1.5,2,3
33835326,Australia,NSW,RICHMOND VALLEY COUNCIL,House,63.00,$395.00 ,Entire home/apt,2,3,9
8242416,Australia,New South Wales,RICHMOND VALLEY COUNCIL,House,47.00,$186.00 ,Entire home/apt,2,3,4
33838246,Australia,NSW,RICHMOND VALLEY COUNCIL,House,4.00,$85.00 ,Private room,1.5,1,1
21819908,Australia,NSW,RICHMOND VALLEY COUNCIL,House,11.00,"$1,170.00 ",Entire home/apt,3,4,14
33838004,Australia,NSW,RICHMOND VALLEY COUNCIL,House,14.00,$85.00 ,Private room,1.5,1,1
23127995,Australia,NSW,TWEED SHIRE COUNCIL,House,3.87,"$1,850.00 ",Entire home/apt,3,4,6
24920042,Australia,NSW,TWEED SHIRE COUNCIL,House,3.55,"$1,850.00 ",Entire home/apt,4,5,5
29742188,Australia,NSW,TWEED SHIRE COUNCIL,House,3.77,"$1,851.00 ",Entire home/apt,2.5,4,5
23292527,Australia,NSW,TWEED SHIRE COUNCIL,House,9.86,"$1,800.00 ",Entire home/apt,2.5,5,7
33077891,Australia,NSW,TWEED SHIRE COUNCIL,House,8.84,"$1,800.00 ",Entire home/apt,3,6,6
21193039,Australia,NSW,TWEED SHIRE COUNCIL,House,9.21,"$1,800.00 ",Entire home/apt,2,5,6
8786760,Australia,NSW,TWEED SHIRE COUNCIL,House,8.47,"$1,800.00 ",Entire home/apt,2,4,5
29617343,Australia,NSW,TWEED SHIRE COUNCIL,House,9.89,"$1,799.00 ",Entire home/apt,1.5,4,4
32313815,Australia,NSW,TWEED SHIRE COUNCIL,House,9.86,"$1,800.00 ",Entire home/apt,4,4,4
26427921,Australia,NSW,TWEED SHIRE COUNCIL,House,9.69,"$1,789.00 ",Entire home/apt,2,4,5
5523953,Australia,NSW,TWEED SHIRE COUNCIL,House,13.26,"$1,759.00 ",Entire home/apt,2.5,4,7
13207700,Australia,NSW,TWEED SHIRE COUNCIL,House,14.22,"$1,751.00 ",Entire home/apt,2,3,3
24922607,Australia,NSW,TWEED SHIRE COUNCIL,House,14.69,"$1,745.00 ",Entire home/apt,3,4,8
7551726,Australia,NSW,TWEED SHIRE COUNCIL,House,16.68,"$1,745.00 ",Entire home/apt,1,3,3
27852430,Australia,NSW,TWEED SHIRE COUNCIL,House,13.59,"$1,750.00 ",Entire home/apt,2,4,4
21850711,Australia,NSW,TWEED SHIRE COUNCIL,House,16.07,"$1,745.00 ",Entire home/apt,2,4,5
24584743,Australia,NSW,TWEED SHIRE COUNCIL,House,16.35,"$1,725.00 ",Entire home/apt,3,4,5
23189181,Australia,NSW,TWEED SHIRE COUNCIL,House,20.74,"$1,700.00 ",Entire home/apt,3,4,3
14341243,Australia,NSW,TWEED SHIRE COUNCIL,House,17.51,"$1,711.00 ",Entire home/apt,2.5,5,8
22818168,Australia,NSW,TWEED SHIRE COUNCIL,House,18.24,"$1,699.00 ",Entire home/apt,2,4,3
25112606,Australia,NSW,TWEED SHIRE COUNCIL,House,23.26,"$1,671.00 ",Entire home/apt,3,4,5
27149553,Australia,NSW,TWEED SHIRE COUNCIL,House,22.97,$1.00 ,Entire home/apt,3,4,4
29798165,Australia,NSW,TWEED SHIRE COUNCIL,House,24.96,"$1,670.00 ",Entire home/apt,4,4,4
19970192,Australia,NSW,TWEED SHIRE COUNCIL,House,20.94,"$1,700.00 ",Entire home/apt,3,3,4
10634120,Australia,NSW,TWEED SHIRE COUNCIL,House,24.21,$60.00 ,Private room,1,1,1
33249346,Australia,NSW,TWEED SHIRE COUNCIL,House,25.76,"$1,640.00 ",Entire home/apt,2.5,4,7
15678799,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,23.08,"$1,650.00 ",Entire home/apt,2,3,4
23402018,Australia,NSW,TWEED SHIRE COUNCIL,House,27.91,$65.00 ,Private room,1,1,1
19103436,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,30.12,$68.00 ,Private room,1,1,1
5829658,Australia,NSW,TWEED SHIRE COUNCIL,House,28.28,$72.00 ,Private room,1,1,1
17366949,Australia,NSW,TWEED SHIRE COUNCIL,House,23.44,"$1,640.00 ",Entire home/apt,3,4,8
15238388,Australia,NSW,TWEED SHIRE COUNCIL,House,26.10,$60.00 ,Private room,1.5,1,1
24313347,Australia,NSW,TWEED SHIRE COUNCIL,House,24.21,$60.00 ,Private room,1,1,1
23755925,Australia,NSW,TWEED SHIRE COUNCIL,House,28.29,$55.00 ,Private room,1,2,3
8262351,Australia,New South Wales,TWEED SHIRE COUNCIL,House,25.44,$75.00 ,Private room,1,1,1
31199333,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,28.18,$65.00 ,Private room,1,1,1
28729458,Australia,NSW,TWEED SHIRE COUNCIL,House,28.25,"$1,619.00 ",Entire home/apt,2,3,5
33430282,Australia,NSW,TWEED SHIRE COUNCIL,House,26.56,$48.00 ,Private room,1,2,2
21389257,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,28.03,$55.00 ,Private room,1,1,1
31269319,Australia,NSW,TWEED SHIRE COUNCIL,House,28.55,$75.00 ,Private room,1,1,1
20058624,Australia,NSW,TWEED SHIRE COUNCIL,House,26.29,$75.00 ,Private room,1,1,2
14808498,Australia,NSW,TWEED SHIRE COUNCIL,House,28.55,$75.00 ,Private room,1.5,1,1
15738014,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,26.14,$80.00 ,Private room,2,1,1
33756285,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,29.21,$70.00 ,Private room,1,0,0
22130739,Australia,NSW,TWEED SHIRE COUNCIL,House,30.81,$75.00 ,Private room,1,1,1
20256026,Australia,NSW,TWEED SHIRE COUNCIL,House,28.34,"$1,640.00 ",Entire home/apt,2,3,6
28067656,Australia,NSW,TWEED SHIRE COUNCIL,House,30.35,$79.00 ,Private room,1,1,1
15499500,Australia,NSW,TWEED SHIRE COUNCIL,House,28.52,$60.00 ,Private room,1,1,1
19251706,Australia,QLD,TWEED SHIRE COUNCIL,House,25.64,$52.00 ,Private room,1,1,1
24723507,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,25.99,$65.00 ,Entire home/apt,1,1,1
19027381,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,25.45,$65.00 ,Private room,1,1,1
17208660,Australia,NSW,TWEED SHIRE COUNCIL,House,25.44,$75.00 ,Private room,1.5,1,1
4299223,Australia,NSW,TWEED SHIRE COUNCIL,House,28.55,$75.00 ,Private room,1,1,1
22052665,Australia,NSW,TWEED SHIRE COUNCIL,House,28.90,$82.00 ,Private room,1,1,1
33883784,Australia,NSW,TWEED SHIRE COUNCIL,House,30.70,"$1,605.00 ",Entire home/apt,3,4,4
28421909,Australia,New South Wales,TWEED SHIRE COUNCIL,House,29.58,$80.00 ,Private room,0.5,1,1
34027243,Australia,QLD,TWEED SHIRE COUNCIL,House,30.73,$80.00 ,Private room,1.5,1,1
26905183,Australia,NSW,TWEED SHIRE COUNCIL,House,29.49,$70.00 ,Private room,1,1,1
12393651,Australia,NSW,TWEED SHIRE COUNCIL,House,26.98,$70.00 ,Private room,1.5,1,1
16769892,Australia,NSW,TWEED SHIRE COUNCIL,House,28.58,$50.00 ,Private room,1,1,1
21192207,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,27.70,$75.00 ,Entire home/apt,1,0,1
23731386,Australia,NSW,TWEED SHIRE COUNCIL,House,28.55,$75.00 ,Private room,1,2,1
20893505,Australia,NSW,TWEED SHIRE COUNCIL,House,29.23,$89.00 ,Entire home/apt,1,3,4
24699654,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,29.78,$79.00 ,Entire home/apt,1,0,1
22602009,Australia,NSW,TWEED SHIRE COUNCIL,House,25.12,$55.00 ,Private room,1,2,4
24684688,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,33.06,$95.00 ,Entire home/apt,2,1,2
23634772,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,24.79,$67.00 ,Private room,1,1,1
16326521,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,33.35,$98.00 ,Entire home/apt,1,1,1
22637500,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,28.27,$99.00 ,Entire home/apt,1,2,2
22399763,Australia,NSW,TWEED SHIRE COUNCIL,House,30.35,$79.00 ,Private room,1,1,1
12274765,Australia,NSW,TWEED SHIRE COUNCIL,House,24.06,$55.00 ,Private room,1,1,1
22379161,Australia,NSW,TWEED SHIRE COUNCIL,House,25.31,$70.00 ,Private room,1,1,1
20865587,Australia,NSW,TWEED SHIRE COUNCIL,House,27.67,$99.00 ,Private room,1,4,1
18550067,Australia,NSW,TWEED SHIRE COUNCIL,House,30.31,$105.00 ,Private room,1,1,1
22947413,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,32.18,$89.00 ,Entire home/apt,1,1,2
5838293,Australia,New South Wales,TWEED SHIRE COUNCIL,House,30.79,$100.00 ,Private room,1,1,1
18432477,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,28.97,$100.00 ,Entire home/apt,1,1,2
23129023,Australia,NSW,TWEED SHIRE COUNCIL,House,28.36,$53.00 ,Private room,1,1,1
14190450,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,30.32,$70.00 ,Private room,1,1,1
22428380,Australia,QLD,TWEED SHIRE COUNCIL,House,26.54,$65.00 ,Private room,1,1,1
32405500,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,26.81,$68.00 ,Entire home/apt,1,1,1
22284011,Australia,NSW,TWEED SHIRE COUNCIL,House,31.46,"$1,600.00 ",Entire home/apt,2,4,6
6200146,Australia,NSW,TWEED SHIRE COUNCIL,House,27.98,$60.00 ,Private room,1.5,1,1
31446224,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,28.52,$52.00 ,Private room,1,2,1
23276567,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,28.29,$85.00 ,Entire home/apt,1,1,1
16115665,Australia,nsw,TWEED SHIRE COUNCIL,Apartment,28.37,$67.00 ,Private room,1,1,1
15457798,Australia,NSW,TWEED SHIRE COUNCIL,House,26.42,$80.00 ,Private room,1,1,1
14997146,Australia,NSW,TWEED SHIRE COUNCIL,House,28.45,$77.00 ,Private room,1.5,1,1
12612311,Australia,NSW,TWEED SHIRE COUNCIL,House,25.02,$60.00 ,Private room,1.5,1,1
9694338,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,32.87,$106.00 ,Entire home/apt,1,2,4
19088050,Australia,NSW,TWEED SHIRE COUNCIL,House,29.97,$75.00 ,Private room,1.5,2,2
33885954,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,31.64,"$1,585.00 ",Entire home/apt,2,3,4
21383124,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,29.75,$85.00 ,Entire home/apt,1,1,1
23486660,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,30.23,$97.00 ,Entire home/apt,1,1,1
22639766,Australia,NSW,TWEED SHIRE COUNCIL,House,27.14,$75.00 ,Private room,1,1,1
31175741,Australia,NSW,TWEED SHIRE COUNCIL,House,27.42,$75.00 ,Private room,1,1,1
32874851,Australia,NSW,TWEED SHIRE COUNCIL,House,33.06,$95.00 ,Private room,1,1,1
6289921,Australia,NSW,TWEED SHIRE COUNCIL,House,26.62,"$1,598.00 ",Entire home/apt,3,4,4
34253865,Australia,NSW,TWEED SHIRE COUNCIL,House,25.56,$60.00 ,Private room,1,1,2
21386730,Australia,NSW,TWEED SHIRE COUNCIL,House,31.21,$79.00 ,Private room,1,2,2
11927504,Australia,NSW,TWEED SHIRE COUNCIL,House,28.93,$70.00 ,Private room,1,1,1
22865635,Australia,NSW,TWEED SHIRE COUNCIL,House,27.64,$65.00 ,Private room,1,2,4
14654776,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,34.79,$120.00 ,Entire home/apt,1,1,1
225338,Australia,NSW,TWEED SHIRE COUNCIL,House,29.07,$105.00 ,Private room,1,2,2
24024289,Australia,NSW,TWEED SHIRE COUNCIL,House,31.10,$75.00 ,Private room,1,1,1
10790872,Australia,Nsw,TWEED SHIRE COUNCIL,House,26.25,$85.00 ,Private room,1,1,1
9612024,Australia,NSW,TWEED SHIRE COUNCIL,House,28.29,$85.00 ,Private room,1,1,2
29930886,Australia,NSW,TWEED SHIRE COUNCIL,House,29.49,$70.00 ,Private room,1,1,1
28266148,Australia,NSW,TWEED SHIRE COUNCIL,House,27.97,$99.00 ,Private room,2,1,1
22736976,Australia,NSW,TWEED SHIRE COUNCIL,House,28.43,$80.00 ,Private room,1,2,2
6515928,Australia,NSW,TWEED SHIRE COUNCIL,House,26.10,$60.00 ,Private room,1,1,1
25407003,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,28.43,$90.00 ,Private room,1,0,1
17274317,Australia,QLD,TWEED SHIRE COUNCIL,Guesthouse,34.50,$124.00 ,Entire home/apt,1,,1
11227393,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,27.67,$88.00 ,Entire home/apt,1,1,1
30429689,Australia,NSW,TWEED SHIRE COUNCIL,House,33.06,$95.00 ,Private room,1,1,1
25708332,Australia,NSW,TWEED SHIRE COUNCIL,House,25.59,$70.00 ,Private room,1,1,1
23492472,Australia,Queensland,TWEED SHIRE COUNCIL,House,26.15,$70.00 ,Private room,1,1,1
23649652,Australia,NSW,TWEED SHIRE COUNCIL,House,30.35,$79.00 ,Private room,1,1,1
11737338,Australia,NSW,TWEED SHIRE COUNCIL,House,28.58,$99.00 ,Private room,2,1,1
20256805,Australia,NSW,TWEED SHIRE COUNCIL,House,32.53,$99.00 ,Private room,1,1,2
31103867,Australia,NSW,TWEED SHIRE COUNCIL,House,27.97,$99.00 ,Private room,1,1,1
10523728,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,30.13,$86.00 ,Entire home/apt,1.5,2,2
21985603,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,31.44,$111.00 ,Entire home/apt,2,2,2
9172598,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,25.89,$77.00 ,Entire home/apt,1,0,1
23277475,Australia,NSW,TWEED SHIRE COUNCIL,House,26.26,$78.00 ,Entire home/apt,1.5,2,2
13084770,Australia,NSW,TWEED SHIRE COUNCIL,House,31.22,$98.00 ,Private room,1,1,2
22484232,Australia,NSW,TWEED SHIRE COUNCIL,House,29.49,$70.00 ,Private room,2,1,1
20937548,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,28.55,$95.00 ,Entire home/apt,1,1,1
21982044,Australia,NSW,TWEED SHIRE COUNCIL,House,31.50,$82.00 ,Private room,1,2,2
34185665,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,31.21,$79.00 ,Private room,1,1,1
31147420,Australia,NSW,TWEED SHIRE COUNCIL,House,32.83,$99.00 ,Private room,1,1,1
12130664,Australia,NSW,TWEED SHIRE COUNCIL,House,32.53,$99.00 ,Private room,1,1,1
31258448,Australia,NSW,TWEED SHIRE COUNCIL,House,32.11,"$1,565.00 ",Entire home/apt,3,4,6
23617191,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,28.45,$105.00 ,Entire home/apt,1,0,2
31107341,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,29.21,$70.00 ,Private room,1,1,1
19016838,Australia,NSW,TWEED SHIRE COUNCIL,House,29.46,$85.00 ,Private room,1,2,2
864296,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,27.16,$89.00 ,Entire home/apt,1,1,1
21327383,Australia,NSW,TWEED SHIRE COUNCIL,Nature lodge,32.85,$96.00 ,Private room,1,0,1
31722348,Australia,NSW,TWEED SHIRE COUNCIL,House,36.45,$131.00 ,Private room,1,1,1
17818799,Australia,NSW,TWEED SHIRE COUNCIL,House,29.02,$90.00 ,Private room,1,1,1
9372841,Australia,NSW,TWEED SHIRE COUNCIL,House,30.81,$75.00 ,Private room,1,1,2
22657951,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,26.57,$75.00 ,Private room,1,1,1
15953252,Australia,New South Wales,TWEED SHIRE COUNCIL,House,35.81,$124.00 ,Private room,1,1,1
4729516,Australia,NSW,TWEED SHIRE COUNCIL,House,25.87,$70.00 ,Private room,1,1,1
880854,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,27.83,$105.00 ,Entire home/apt,1,1,1
11952272,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,31.54,$105.00 ,Entire home/apt,1,2,2
14719196,Australia,NSW,TWEED SHIRE COUNCIL,Camper/RV,28.58,$99.00 ,Entire home/apt,1,1,1
32016796,Australia,NSW,TWEED SHIRE COUNCIL,House,33.89,"$1,574.00 ",Entire home/apt,2,4,6
22883878,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,29.87,$77.00 ,Private room,1,1,1
23651270,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,30.79,$100.00 ,Entire home/apt,1,0,1
5619111,Australia,NSW,TWEED SHIRE COUNCIL,House,35.48,$135.00 ,Entire home/apt,1.5,3,4
21327151,Australia,NSW,TWEED SHIRE COUNCIL,Nature lodge,28.91,$119.00 ,Private room,1,1,1
9079755,Australia,NSW,TWEED SHIRE COUNCIL,Nature lodge,31.59,$141.00 ,Private room,1,1,5
20592757,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,36.69,$141.00 ,Entire home/apt,1,1,1
28284672,Australia,NSW,TWEED SHIRE COUNCIL,House,31.49,$79.00 ,Private room,2,1,1
15591621,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,28.88,$99.00 ,Entire home/apt,1,0,2
25526423,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,33.60,$114.00 ,Entire home/apt,1,1,1
12554965,Australia,NSW,TWEED SHIRE COUNCIL,House,29.02,$90.00 ,Entire home/apt,1,1,2
17704135,Australia,NSW,TWEED SHIRE COUNCIL,Camper/RV,37.19,$139.00 ,Entire home/apt,1,0,1
8926629,Australia,NSW,TWEED SHIRE COUNCIL,Nature lodge,29.56,$119.00 ,Private room,1,1,4
26197325,Australia,NSW,TWEED SHIRE COUNCIL,House,32.53,$140.00 ,Entire home/apt,1,3,4
20213398,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,26.87,$89.00 ,Entire home/apt,1,1,2
16124541,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,32.35,"$1,550.00 ",Entire home/apt,2.5,3,3
30750445,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,30.63,$79.00 ,Entire home/apt,1,0,1
